x: 0.16 y: 0.31 z: -9.73\r
x: 0.16 y: 0.31 z: -9.89\r
x: 0.16 y: 0.31 z: -9.73\r
x: 0.16 y: 0.31 z: -9.57\r
x: 0.16 y: 0.31 z: -9.73\r
x: 0.16 y: 0.31 z: -9.89\r
None\r
x: 0.16 y: 0.31 z: -9.73\r
x: 0.16 y: 0.31 z: -9.73\r
x: 0.16 y: 0.16 z: -9.73\r
x: 0.16 y: 0.31 z: -9.73\r
x: 0.16 y: 0.31 z: -9.73\r
x: 0.16 y: 0.31 z: -9.73\r
x: 0.16 y: 0.31 z: -9.89\r
x: 0.16 y: -0.63 z: -9.73\r
x: 0.16 y: 0.63 z: -9.73\r
x: 0.31 y: 0.47 z: -9.73\r
x: 0.31 y: -1.10 z: -9.73\r
x: 0.16 y: 0.47 z: -9.73\r
x: 0.94 y: 1.41 z: -10.05\r
x: 0.78 y: 0.16 z: -9.57\r
x: 0.31 y: 0.47 z: -9.73\r
x: 0.00 y: 0.94 z: -10.05\r
x: 1.57 y: 3.30 z: -9.42\r
x: -2.35 y: -0.63 z: -11.14\r
x: -4.08 y: 4.08 z: -7.38\r
x: -10.05 y: -1.26 z: -6.28\r
x: -8.95 y: -1.73 z: -3.45\r
None\r
None\r
x: -8.16 y: -5.96 z: -1.10\r
x: -5.34 y: -8.79 z: -0.63\r
x: -5.02 y: -9.10 z: 4.08\r
x: -6.12 y: -10.83 z: 0.78\r
x: -5.96 y: -8.95 z: 0.94\r
x: 1.57 y: -9.26 z: 1.88\r
x: -2.04 y: -9.89 z: 1.57\r
x: 2.67 y: -13.34 z: 9.89\r
x: -2.04 y: -8.16 z: 1.88\r
x: -0.47 y: -4.08 z: -8.79\r
x: -0.78 y: -4.08 z: -9.10\r
x: 0.00 y: -4.55 z: -10.20\r
x: 0.63 y: -3.45 z: -9.10\r
x: 1.73 y: -5.49 z: -8.48\r
x: 0.94 y: -1.73 z: -10.99\r
x: 0.47 y: -2.35 z: -8.48\r
x: 1.26 y: 2.20 z: -7.22\r
x: 1.41 y: 4.55 z: -10.83\r
x: 0.94 y: 4.71 z: -9.10\r
x: 1.57 y: 3.77 z: -6.91\r
x: 2.51 y: 4.24 z: -10.67\r
x: 1.41 y: 0.16 z: -9.57\r
x: 0.31 y: -0.47 z: -8.16\r
x: 2.98 y: 0.78 z: -11.14\r
x: 3.77 y: -0.16 z: -13.34\r
x: 1.26 y: -1.26 z: -16.01\r
x: 2.04 y: -0.47 z: -6.91\r
x: 2.20 y: -1.73 z: -12.71\r
x: 1.57 y: 1.41 z: -9.89\r
x: -1.88 y: 2.35 z: 2.35\r
x: 1.10 y: 0.31 z: -6.75\r
x: -1.26 y: 6.44 z: -12.71\r
x: 0.00 y: 3.61 z: -8.63\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: -0.31 y: 4.39 z: -10.83\r
x: 0.31 y: 1.41 z: -9.57\r
x: -0.31 y: 2.98 z: -8.63\r
x: 0.16 y: 1.73 z: -9.73\r
x: 0.31 y: 2.20 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.73\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.57 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.57 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.42\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.73\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.57 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.57 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.73\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.42\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.42\r
x: 0.16 y: 1.73 z: -9.42\r
x: 0.16 y: 1.73 z: -9.57\r
x: 0.16 y: 1.73 z: -9.57\r
x: 1.57 y: 1.57 z: -7.85\r
x: 0.78 y: 5.81 z: 10.05\r
x: 0.16 y: 1.73 z: -10.05\r
x: 2.20 y: 1.10 z: -10.36\r
x: 0.31 y: 1.73 z: -9.89\r
x: 1.41 y: 1.41 z: -12.87\r
x: 0.31 y: -0.47 z: -8.16\r
x: -0.16 y: -2.35 z: -8.32\r
x: 0.16 y: -2.20 z: -7.22\r
x: -0.94 y: -3.77 z: -7.85\r
x: 0.94 y: -2.83 z: -7.85\r
x: 3.14 y: -2.04 z: -8.79\r
x: 3.92 y: -1.73 z: -10.05\r
x: 0.31 y: -4.08 z: -11.30\r
x: -1.88 y: -4.24 z: -9.10\r
x: -2.51 y: -4.87 z: -8.95\r
x: -4.24 y: -5.49 z: -5.96\r
x: -7.06 y: -6.75 z: -6.59\r
x: -5.02 y: -5.65 z: 0.31\r
x: -7.22 y: -6.12 z: 1.88\r
x: -7.22 y: -5.02 z: 4.87\r
x: -7.85 y: -4.39 z: 3.45\r
x: -8.32 y: -3.92 z: 2.67\r
x: -8.95 y: -3.30 z: -0.78\r
x: -7.06 y: -5.02 z: 3.61\r
x: -9.26 y: -3.14 z: 3.30\r
None\r
x: -10.20 y: -0.78 z: 3.14\r
x: -8.16 y: -0.94 z: 10.83\r
x: -8.79 y: -2.98 z: 4.55\r
x: -8.48 y: -2.35 z: 5.96\r
x: -7.85 y: -2.67 z: 5.81\r
x: -7.06 y: -2.35 z: 7.06\r
x: -7.85 y: -3.14 z: 8.63\r
x: -5.81 y: -2.98 z: 8.63\r
x: -5.65 y: -1.57 z: 7.85\r
x: -5.34 y: 1.41 z: 7.22\r
x: -2.98 y: 3.45 z: 7.53\r
x: -2.83 y: 4.55 z: 7.85\r
x: -6.12 y: 3.77 z: 7.69\r
x: -3.45 y: 3.30 z: 8.79\r
x: -4.55 y: 3.45 z: 8.48\r
x: -1.57 y: 2.20 z: 7.22\r
x: 0.31 y: 6.75 z: 7.69\r
x: 0.47 y: 5.96 z: 7.69\r
x: -0.31 y: 4.87 z: 8.63\r
x: 0.16 y: 3.77 z: 8.63\r
x: -1.26 y: 5.34 z: 9.89\r
x: -1.73 y: 1.41 z: 6.59\r
x: -2.51 y: 4.55 z: 9.73\r
x: -1.57 y: 6.59 z: 9.73\r
x: -0.63 y: 7.53 z: 8.32\r
x: -1.41 y: 7.85 z: 7.69\r
x: -1.57 y: 6.75 z: 7.69\r
x: -1.10 y: 5.81 z: 8.63\r
x: -2.20 y: 6.44 z: 7.53\r
x: -2.83 y: 5.96 z: 7.69\r
x: -2.35 y: 6.28 z: 8.16\r
x: -1.57 y: 5.81 z: 8.95\r
x: -3.30 y: 6.28 z: 9.42\r
x: -2.98 y: 6.28 z: 8.32\r
x: -1.41 y: 5.02 z: 9.42\r
x: -0.63 y: 4.71 z: 8.63\r
x: -0.78 y: 4.08 z: 10.20\r
x: -0.63 y: 3.77 z: 10.36\r
x: -0.47 y: 3.45 z: 9.89\r
x: -0.16 y: 3.14 z: 10.05\r
x: -0.16 y: 2.98 z: 9.42\r
x: 0.16 y: 2.35 z: 9.73\r
x: -0.31 y: 2.67 z: 9.73\r
x: -0.78 y: 2.98 z: 9.57\r
x: -1.10 y: 2.83 z: 9.73\r
x: -1.88 y: 4.39 z: 9.73\r
None\r
x: -1.73 y: 3.45 z: 9.42\r
x: -1.57 y: 4.24 z: 10.52\r
x: -2.04 y: 4.55 z: 8.48\r
x: -1.57 y: 5.65 z: 8.95\r
x: -0.78 y: 6.12 z: 8.63\r
x: -0.16 y: 6.28 z: 8.00\r
x: -0.16 y: 6.28 z: 8.00\r
x: 0.00 y: 6.44 z: 8.16\r
x: -0.16 y: 6.28 z: 8.32\r
x: 0.63 y: 8.16 z: 8.95\r
x: 0.16 y: 8.16 z: 8.32\r
x: -0.78 y: 6.75 z: 7.53\r
x: -0.94 y: 7.69 z: 6.28\r
x: -0.94 y: 8.16 z: 5.49\r
x: -0.78 y: 8.79 z: 5.18\r
x: -0.78 y: 8.48 z: 4.87\r
x: -0.47 y: 9.26 z: 4.71\r
x: -0.78 y: 8.48 z: 4.87\r
x: -1.73 y: 6.44 z: 6.44\r
x: -1.26 y: 7.38 z: 7.69\r
x: -1.26 y: 7.06 z: 8.48\r
x: -0.63 y: 6.91 z: 8.95\r
x: -1.73 y: 5.81 z: 7.06\r
x: -2.35 y: 4.87 z: 9.26\r
x: -2.83 y: 5.96 z: 7.69\r
x: -3.30 y: 6.75 z: 7.22\r
x: -3.30 y: 6.91 z: 6.75\r
x: -2.67 y: 7.53 z: 6.59\r
x: -2.67 y: 7.53 z: 6.75\r
x: -2.35 y: 7.69 z: 5.96\r
x: -2.67 y: 8.16 z: 5.65\r
x: -2.51 y: 8.32 z: 5.65\r
x: -2.67 y: 8.32 z: 5.34\r
x: -3.14 y: 8.32 z: 5.34\r
x: -2.98 y: 8.32 z: 5.34\r
x: -3.30 y: 8.00 z: 5.34\r
x: -3.45 y: 7.85 z: 5.49\r
x: -3.61 y: 7.85 z: 5.34\r
x: -3.92 y: 7.85 z: 5.34\r
x: -3.77 y: 7.85 z: 5.34\r
x: -3.92 y: 7.85 z: 5.34\r
x: -3.77 y: 7.85 z: 5.34\r
